name,site,title,type,belong,nature,website
威海职业学院,山东,——,综合,山东省教育厅,高职专科,www.weihaicollege.com
青岛职业技术学院,山东,——,综合,山东省教育厅,高职专科,www.qtc.edu.cn
聊城职业技术学院,山东,——,综合,山东省教育厅,高职专科,www.lctvu.sd.cn
济宁职业技术学院,山东,——,综合,山东省教育厅,高职专科,——
山东劳动职业技术学院,山东,——,工科,山东省教育厅,高职专科,www.sdlvtc.cn
曲阜远东职业技术学院,山东,——,综合,山东省教育厅,高职专科,——
烟台职业学院,山东,——,综合,山东省教育厅,高职专科,www.ytvc.com.cn
滨州职业学院,山东,——,综合,山东省教育厅,高职专科,www.bzpt.edu.cn
潍坊职业学院,山东,——,综合,山东省教育厅,高职专科,www.sdwfvc.cn
东营职业学院,山东,——,综合,山东省教育厅,高职专科,www.dyxy.net
山东服装职业学院,山东,——,综合,山东省教育厅,高职专科,www.sdfzxy.com
德州科技职业学院,山东,——,综合,山东省教育厅,高职专科,www.sddzkj.com
潍坊科技职业学院,山东,——,综合,——,其它,www.wfkjxy.com.cn
山东力明科技职业学院,山东,——,综合,山东省教育厅,高职专科,www.6789.com.cn
山东畜牧兽医职业学院,山东,——,农业,山东省教育厅,高职专科,http://www.sdmyxy.cn/
山东圣翰财贸职业学院,山东,——,综合,山东省教育厅,高职专科,www.suu.com.cn
淄博职业学院,山东,——,综合,山东省教育厅,高职专科,www.zbvc.cn
山东交通职业学院,山东,——,工科,山东省教育厅,高职专科,www.sdjtzyxy.com
山东信息职业技术学院,山东,——,工科,山东省教育厅,高职专科,http://www.sdcit.cn
山东外贸职业学院,山东,——,财经,山东省教育厅,高职专科,www.sdwm.cnwww.sdwm.edu.cn
青岛酒店管理职业技术学院,山东,——,财经,山东省教育厅,高职专科,www.qchm.edu.cn
山东英才职业技术学院,山东,——,综合,——,其它,http://www.ycxy.com
山东大王职业学院,山东,——,综合,山东省教育厅,高职专科,www.dwcollege.net
青岛飞洋职业技术学院,山东,——,综合,山东省教育厅,高职专科,www.feiyangcollege.com
淄博科技职业学院,山东,——,综合,——,高职专科,www.zbvc.cn
河南职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.hnzj.edu.cn
漯河职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.lhvtc.edu.cn
黄河水利职业技术学院,河南,——,工科,河南省教育厅,高职专科,——
三门峡职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.smxpt.cn
郑州铁路职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.zzrvtc.edu.cn
濮阳职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.pyvtc.cn
许昌职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.xcitc.edu.cn
鹤壁职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.hbzy.edu.cn
商丘职业技术学院,河南,——,财经,河南省教育厅,高职专科,www.sqzy.com.cn
河南工业职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.hnpi.cn
河南司法警官职业学院,河南,——,政法,河南省教育厅,高职专科,http://www.hnsfjy.net
平顶山工业职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.pzxy.edu.cn
郑州华信职业技术学院,河南,——,综合,——,其它,www.zzhxxy.com
郑州科技职业学院,河南,——,综合,——,其它,——
济源职业技术学院,河南,——,工科,河南省教育厅,高职专科,www.jyvtc.com
周口职业技术学院,河南,——,工科,河南省教育厅,高职专科,——
武汉职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.wtc.edu.cn
武汉船舶职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.wspc.edu.cn
长江职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.cjxy.edu.cn
黄冈职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hgpu.edu.cn
十堰职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.syzy.com.cn
襄樊职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.hbxytc.com
恩施职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.eszy.edu.cn
湖北交通职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbctc.edu.cn
湖北轻工职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbliti.com
仙桃职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbxtzy.com
荆州职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.jzit.net.cn
武汉工程职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.wgxy.net
武汉航海职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whhhxy.com
武汉电力职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whetc.hb.sgcc.com.cn
湖北城市建设职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.ucvc.net
湖北水利水电职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,——
武汉外语外事职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.whflfa.com
武汉商贸职业学院,湖北,——,财经,湖北省教育厅,高职专科,www.whicu.com
武汉科技职业学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.whkjzy.cn
武汉信息传播职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whinfo.cn
湖北开放职业学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.hbou.cn/
武汉警官职业学院,湖北,——,政法,湖北省教育厅,高职专科,www.whpa.cn
随州职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.szvtc.cn
长沙民政职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.csmzxy.com
湖南工业职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hunangy.com
湖南交通职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hnjtzy.com.cn
武汉船舶职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.wspc.edu.cn
长江职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.cjxy.edu.cn
黄冈职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hgpu.edu.cn
十堰职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.syzy.com.cn
襄樊职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.hbxytc.com
恩施职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.eszy.edu.cn
湖北交通职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbctc.edu.cn
湖北轻工职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbliti.com
仙桃职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.hbxtzy.com
荆州职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.jzit.net.cn
武汉工程职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.wgxy.net
武汉航海职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whhhxy.com
武汉电力职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whetc.hb.sgcc.com.cn
湖北城市建设职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.ucvc.net
湖北水利水电职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,——
武汉外语外事职业学院,湖北,——,工科,湖北省教育厅,高职专科,www.whflfa.com
武汉商贸职业学院,湖北,——,财经,湖北省教育厅,高职专科,www.whicu.com
武汉科技职业学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.whkjzy.cn
武汉信息传播职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.whinfo.cn
湖北开放职业学院,湖北,——,工科,湖北省教育厅,高职专科,http://www.hbou.cn/
武汉警官职业学院,湖北,——,政法,湖北省教育厅,高职专科,www.whpa.cn
随州职业技术学院,湖北,——,工科,湖北省教育厅,高职专科,www.szvtc.cn
长沙民政职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.csmzxy.com
湖南工业职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hunangy.com
湖南交通职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hnjtzy.com.cn
湖南医药学院,湖南,——,医药,湖南省教育厅,高职专科,www.yizhuan.com
湖南科技职业学院,湖南,——,综合,湖南省教育厅,高职专科,www.hnkjxy.net.cn
湖南环境生物职业技术学院,湖南,——,农业,湖南省教育厅,高职专科,www.hnebp.edu.cn
湖南铁道职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hnrpc.com
永州职业技术学院,湖南,——,综合,湖南省教育厅,高职专科,www.hnyzzy.com
湖南大众传媒职业技术学院,湖南,——,综合,湖南省教育厅,高职专科,www.hnmmc.cn
长沙通信职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.csctc.net
湘潭医卫职业技术学院,湖南,——,综合,湖南省教育厅,高职专科,www.xtzy.com
湖南商务职业技术学院,湖南,——,财经,湖南省教育厅,高职专科,www.hnswxy.com
郴州职业技术学院,湖南,——,综合,湖南省教育厅,高职专科,www.czzy
娄底职业技术学院,湖南,——,综合,湖南省教育厅,高职专科,http://www.ldzy.com
张家界航空工业职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,http://zjw.zjjhy.net
湖南工程职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hncpu.com
长沙环境保护职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hbcollege.com.cn
湖南艺术职业学院,湖南,——,艺术,湖南省教育厅,高职专科,www.arthn.com
湖南体育职业学院,湖南,——,体育,湖南省教育厅,高职专科,http://www.hntyxy.net
湖南机电职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,——
广州民航职业技术学院,广东,——,工科,中国民用航空总局,高职专科,www.caac.net
广东轻工职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdqy.edu.cn
顺德职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.sdpt.com.cn
广东交通职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdcp.cn37236028
番禺职业技术学院,广东,——,综合,——,高职专科,www.pyp.edu.cn
广东水利电力职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdsdxy.cn
深圳信息职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.szpt.net
深圳职业技术学院,广东,——,综合,广东省教育厅,高职专科,http://www.szpt.edu.cn
潮汕职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.chaoshan.cn
广东松山职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdsspt.cn
广东农工商职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.gdaib.edu.cn
佛山职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.fspt.net
广东新安职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.gdxa.cn
广东省外语艺术职业学院,广东,——,综合,——,高职专科,http://www.gtcfla.net/
广东机电职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdmec.com
广东建设职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdcvi.net
广东纺织职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gditt.edu.cn
广东女子职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.gdfs.edu.cn
广东岭南职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.lingnancollege.com.cn
汕尾职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.swvtc.cn
河源职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.hycollege.net
罗定职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.ldpoly.comhttp://zs.ldpoly.com
阳江职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.yjcollege.net
广东财经职业学院,广东,——,财经,广东省教育厅,高职专科,——
揭阳职业技术学院,广东,——,综合,广东省教育厅,高职专科,http://www.jyc.edu.cn/
广东邮电职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gupt.net
汕头职业技术学院,广东,——,综合,广东省教育厅,高职专科,http://stzy.stedu.net/
清远职业技术学院,广东,——,综合,广东省教育厅,高职专科,www.qypt.com.cn
广东亚视演艺职业学院,广东,——,艺术,广东省教育厅,高职专科,www.huaue.com
广东司法警官职业学院,广东,——,政法,广东省教育厅,高职专科,www.gdsfjy.cn
广东建华职业学院,广东,——,综合,——,其它,http://www.gdjhedu.com/
广东工贸职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.gdgm.cn
广州康大职业技术学院,广东,——,工科,广东省教育厅,高职专科,www.kdvtc
湖南医药学院,湖南,——,医药,湖南省教育厅,高职专科,www.yizhuan.com
湖南科技职业学院,湖南,——,综合,湖南省教育厅,高职专科,www.hnkjxy.net.cn
湖南环境生物职业技术学院,湖南,——,农业,湖南省教育厅,高职专科,www.hnebp.edu.cn
湖南铁道职业技术学院,湖南,——,工科,湖南省教育厅,高职专科,www.hnrpc.com
