movieId,movieName,boxInfo,sumBoxInfo,avgShowView,boxRate,showInfo,avgSeatView,date
1226558,跳舞吧！大象,2010.22,2079.5万,6,8.8%,99479,5.3%,2019-07-26
1205779,回到过去拥抱你,947.32,947.4万,5,4.1%,55950,5.0%,2019-07-26
1189879,狮子王,804.43,7.62亿,13,3.5%,18593,11.8%,2019-07-26
1218141,扫毒2天地对决,513.56,12.69亿,11,2.2%,13476,11.3%,2019-07-26
345797,猪八戒传说,435.67,4993.9万,96,1.9%,954,100%,2019-07-26
644501,隧道尽头,126.31,453.2万,5,0.5%,9300,4.7%,2019-07-26
1198925,蜘蛛侠：英雄远征,87.44,14.07亿,10,0.3%,2727,11.3%,2019-07-26
343133,巴比龙,69.32,69.4万,3,0.3%,8188,3.1%,2019-07-26
1229688,看不见的小孩,35.20,1333.6万,6,0.1%,2409,6.5%,2019-07-26
1234382,周恩来回延安,29.12,2541.1万,50,0.1%,184,58.2%,2019-07-26
1211345,爱宠大机密2,22.95,1.50亿,7,0.1%,1146,7.0%,2019-07-26
1291012,为爱重生,20.14,78.7万,83,<0.1%,66,--,2019-07-26
1217318,匠心,16.64,61.8万,55,<0.1%,93,99.1%,2019-07-26
1262593,八子,16.02,1984.6万,41,<0.1%,145,47.2%,2019-07-26
836,毕业那年,10.31,1352.2万,70,<0.1%,52,--,2019-07-26
643506,古镇画情,9.74,1448.5万,48,<0.1%,65,--,2019-07-26
1219932,未来机器城,8.30,1619.3万,5,<0.1%,503,6.5%,2019-07-26
1234461,猪猪侠·不可思议的世界,6.98,3344.6万,6,<0.1%,303,6.9%,2019-07-26
1284304,我的心里住着一只猫,6.68,6.6万,60,<0.1%,28,45.9%,2019-07-26
1206829,音乐家,6.26,435.1万,99,<0.1%,16,100%,2019-07-26
330115,我和神马查干,5.86,2308.1万,23,<0.1%,92,--,2019-07-26
1285674,桂香街,5.81,17.6万,108,<0.1%,16,90.6%,2019-07-26
1207254,鼠胆英雄,5.26,46.4万,111,<0.1%,10,59.1%,2019-07-26
487449,心灵的阳光,5.24,429.1万,69,<0.1%,22,100%,2019-07-26
1211698,碟仙,4.40,5245.1万,6,<0.1%,287,6.8%,2019-07-26
1280209,十八勇士,4.28,7.7万,405,<0.1%,3,85.6%,2019-07-26
1213186,黄玫瑰,3.88,784.8万,98,<0.1%,10,72.1%,2019-07-26
1203673,游戏人生 零,3.83,1327.0万,6,<0.1%,224,8.0%,2019-07-26
1239281,港珠澳大桥,3.64,734.6万,65,<0.1%,15,98.6%,2019-07-26
1212,千与千寻,3.63,4.86亿,6,<0.1%,212,7.6%,2019-07-26
1229894,灰猴,3.58,346.3万,3,<0.1%,413,3.3%,2019-07-26
1283257,喜盈代村,3.48,77.4万,38,<0.1%,31,53.4%,2019-07-26
1243361,烈火英雄,3.32,50.6万,94,<0.1%,11,51.9%,2019-07-26
1238775,特别追踪,3.08,375.9万,34,<0.1%,20,52.8%,2019-07-26
1240752,小Q,3.01,1042.0万,1,<0.1%,3144,7.0%,2019-07-26
1217239,勇敢往事,2.61,205.7万,220,<0.1%,4,--,2019-07-26
1243265,别岁,2.61,28.4万,111,<0.1%,7,100%,2019-07-26
93,钱学森,2.56,646.5万,46,<0.1%,16,54.4%,2019-07-26
1236504,正正的世界,2.47,61.0万,81,<0.1%,11,97.2%,2019-07-26
1277746,武陵山上的星光,2.35,384.3万,68,<0.1%,6,78.0%,2019-07-26
1256754,丢人,2.23,8.5万,54,<0.1%,12,57.3%,2019-07-26
414997,命运之夜——天之杯II ：迷失之蝶,2.04,2937.1万,7,<0.1%,94,10.2%,2019-07-26
1233852,午夜废墟,2.00,230.8万,143,<0.1%,2,--,2019-07-26
1281623,他她他她,1.99,11.5万,95,<0.1%,6,88.0%,2019-07-26
1235560,白蛇：缘起,1.87,4.35亿,2,<0.1%,921,1.2%,2019-07-26
224561,战上海,1.40,6.8万,467,<0.1%,1,--,2019-07-26
1285499,梦想之战：踢球吧！阿妹,1.39,1.4万,695,<0.1%,1,74.4%,2019-07-26
78269,周恩来的四个昼夜,1.35,5946.4万,90,<0.1%,5,100%,2019-07-26
592,狮子王,1.22,6.3万,11,<0.1%,37,--,2019-07-26
1204720,妈妈咪鸭,1.15,3754.6万,3,<0.1%,355,2.0%,2019-07-26
1204589,绝杀慕尼黑,1.10,9099.0万,22,<0.1%,18,44.4%,2019-07-26
1240859,闯堂兔3囧囧时光机,1.07,351.1万,2,<0.1%,490,1.0%,2019-07-26
337625,海蒂和爷爷,1.04,2060.6万,5,<0.1%,119,3.9%,2019-07-26
1254277,一条狗的使命2,1.00,1.96亿,5,<0.1%,172,4.5%,2019-07-26
1208456,李保国,1.00,1267.4万,48,<0.1%,7,78.6%,2019-07-26
1211270,哪吒之魔童降世,23213.40,4.38亿,40,66.5%,156942,26.1%,2019-07-27
1229534,银河补习班,4652.12,6.95亿,26,13.3%,52968,23.6%,2019-07-27
1243361,烈火英雄,2101.36,2152.0万,17,6.0%,36091,13.8%,2019-07-27
1189879,狮子王,1629.11,7.78亿,19,4.6%,24538,18.2%,2019-07-27
1218141,扫毒2天地对决,799.34,12.77亿,13,2.2%,16782,14.0%,2019-07-27
1226558,跳舞吧！大象,775.31,2854.9万,6,2.2%,39655,5.7%,2019-07-27
345797,猪八戒传说,409.74,5403.6万,85,1.1%,1024,100%,2019-07-27
1205779,回到过去拥抱你,352.82,1300.3万,5,1.0%,22289,5.1%,2019-07-27
1198925,蜘蛛侠：英雄远征,177.81,14.09亿,13,0.5%,4086,13.8%,2019-07-27
1291012,为爱重生,124.20,202.9万,84,0.3%,391,--,2019-07-27
1260459,赛尔号大电影7：疯狂机器城,100.14,342.9万,12,0.2%,2605,12.3%,2019-07-27
1211345,爱宠大机密2,93.93,1.50亿,11,0.2%,2573,11.0%,2019-07-27
644501,隧道尽头,84.38,537.6万,8,0.2%,3083,9.4%,2019-07-27
1207254,鼠胆英雄,78.47,124.8万,28,0.2%,848,26.9%,2019-07-27
1229688,看不见的小孩,49.80,1383.4万,6,0.1%,3058,6.9%,2019-07-27
343133,巴比龙,24.01,93.4万,5,<0.1%,1676,5.7%,2019-07-27
1219932,未来机器城,18.41,1637.7万,8,<0.1%,691,9.0%,2019-07-27
1245196,友情以上,18.16,19.2万,14,<0.1%,410,14.2%,2019-07-27
1211698,碟仙,13.96,5259.0万,10,<0.1%,391,12.7%,2019-07-27
1212,千与千寻,13.78,4.86亿,10,<0.1%,429,13.0%,2019-07-27
1203673,游戏人生 零,11.42,1338.4万,10,<0.1%,372,12.7%,2019-07-27
1284304,我的心里住着一只猫,6.70,13.3万,61,<0.1%,28,45.8%,2019-07-27
1234461,猪猪侠·不可思议的世界,6.27,3350.8万,5,<0.1%,534,4.5%,2019-07-27
414997,命运之夜——天之杯II ：迷失之蝶,6.16,2943.3万,10,<0.1%,187,14.5%,2019-07-27
1229894,灰猴,6.06,352.4万,6,<0.1%,317,7.9%,2019-07-27
1213186,黄玫瑰,4.80,789.6万,172,<0.1%,7,98.0%,2019-07-27
1236504,正正的世界,4.23,65.3万,114,<0.1%,13,100%,2019-07-27
1285674,桂香街,3.89,21.5万,29,<0.1%,40,31.0%,2019-07-27
1234382,周恩来回延安,3.60,2544.7万,35,<0.1%,37,44.9%,2019-07-27
1235560,白蛇：缘起,3.48,4.35亿,3,<0.1%,1011,2.1%,2019-07-27
342903,上海堡垒,3.43,3.4万,115,<0.1%,4,100.0%,2019-07-27
1262593,八子,3.23,1987.8万,21,<0.1%,63,25.8%,2019-07-27
1204720,妈妈咪鸭,3.23,3757.9万,6,<0.1%,367,4.7%,2019-07-27
1218727,何以为家,3.13,3.73亿,9,<0.1%,236,9.3%,2019-07-27
1240859,闯堂兔3囧囧时光机,2.92,354.0万,3,<0.1%,507,2.5%,2019-07-27
1254277,一条狗的使命2,2.65,1.96亿,8,<0.1%,242,7.8%,2019-07-27
1230509,机动战士高达NT,2.58,856.2万,8,<0.1%,96,10.2%,2019-07-27
487449,心灵的阳光,2.50,431.6万,163,<0.1%,5,100%,2019-07-27
246061,哥斯拉2：怪兽之王,2.31,9.34亿,6,<0.1%,111,9.0%,2019-07-27
592,狮子王,2.03,8.4万,14,<0.1%,45,--,2019-07-27
1240752,小Q,1.91,1043.9万,1,<0.1%,750,20.1%,2019-07-27
129562,周末情人,1.70,1.7万,266,<0.1%,1,100.0%,2019-07-27
224530,危情少女,1.70,1.7万,266,<0.1%,1,100.0%,2019-07-27
884508,第十二夜,1.69,5.0万,88,<0.1%,6,29.5%,2019-07-27
1204589,绝杀慕尼黑,1.62,9100.6万,28,<0.1%,25,41.1%,2019-07-27
338400,神奇马戏团之动物饼干,1.35,6509.1万,4,<0.1%,250,3.5%,2019-07-27
1281621,花儿与歌声,1.11,358.5万,17,<0.1%,25,16.2%,2019-07-27
368109,帝企鹅日记2：召唤,1.06,546.8万,3,<0.1%,192,2.4%,2019-07-27
1213262,素人特工,1.06,2242.9万,4,<0.1%,92,8.7%,2019-07-27
1211270,哪吒之魔童降世,28843.08,7.27亿,47,70.1%,166915,31.2%,2019-07-28
1229534,银河补习班,4751.13,7.43亿,25,11.5%,57684,22.4%,2019-07-28
1243361,烈火英雄,3266.38,5418.4万,28,7.9%,33122,24.2%,2019-07-28
1189879,狮子王,1634.17,7.94亿,18,3.9%,27176,17.1%,2019-07-28
1218141,扫毒2天地对决,811.43,12.85亿,12,1.9%,18508,13.0%,2019-07-28
1226558,跳舞吧！大象,493.37,3348.2万,6,1.1%,26074,5.7%,2019-07-28
345797,猪八戒传说,244.79,5648.4万,75,0.5%,716,100%,2019-07-28
1205779,回到过去拥抱你,229.73,1530.0万,5,0.5%,16123,4.5%,2019-07-28
1291012,为爱重生,148.00,350.9万,94,0.3%,430,--,2019-07-28
1198925,蜘蛛侠：英雄远征,146.14,14.11亿,13,0.3%,3220,14.5%,2019-07-28
1260459,赛尔号大电影7：疯狂机器城,109.44,452.3万,14,0.2%,2388,14.7%,2019-07-28
1211345,爱宠大机密2,105.68,1.51亿,11,0.2%,2844,11.5%,2019-07-28
644501,隧道尽头,70.36,608.0万,8,0.1%,2764,8.8%,2019-07-28
1229688,看不见的小孩,44.19,1427.6万,6,0.1%,3209,5.9%,2019-07-28
1245196,友情以上,19.16,38.3万,13,<0.1%,482,13.3%,2019-07-28
1219932,未来机器城,16.44,1654.2万,8,<0.1%,754,9.6%,2019-07-28
1212,千与千寻,14.39,4.86亿,10,<0.1%,501,11.9%,2019-07-28
1203673,游戏人生 零,12.85,1351.2万,9,<0.1%,448,11.8%,2019-07-28
343133,巴比龙,11.97,105.4万,4,<0.1%,1106,4.0%,2019-07-28
1234461,猪猪侠·不可思议的世界,9.12,3360.0万,6,<0.1%,576,6.2%,2019-07-28
1229894,灰猴,7.47,359.9万,9,<0.1%,312,13.1%,2019-07-28
1235560,白蛇：缘起,7.25,4.35亿,5,<0.1%,1092,4.4%,2019-07-28
1240397,冰雪女王4：魔镜世界,6.68,7.1万,98,<0.1%,18,100%,2019-07-28
414997,命运之夜——天之杯II ：迷失之蝶,6.66,2950.0万,10,<0.1%,217,12.5%,2019-07-28
1211698,碟仙,5.21,5264.2万,5,<0.1%,385,5.6%,2019-07-28
346172,九龙不败,4.11,1830.1万,56,<0.1%,64,100%,2019-07-28
1234382,周恩来回延安,4.07,2548.8万,37,<0.1%,36,50.5%,2019-07-28
1240859,闯堂兔3囧囧时光机,3.85,357.8万,5,<0.1%,511,3.8%,2019-07-28
1227693,李尔王,3.28,10.0万,113,<0.1%,9,39.4%,2019-07-28
1236504,正正的世界,2.95,68.2万,92,<0.1%,11,100%,2019-07-28
1218727,何以为家,2.85,3.73亿,9,<0.1%,228,8.5%,2019-07-28
1204720,妈妈咪鸭,2.48,3760.3万,5,<0.1%,345,4.2%,2019-07-28
246061,哥斯拉2：怪兽之王,2.42,9.34亿,6,<0.1%,131,8.5%,2019-07-28
626524,精灵小王子,2.21,20.0万,6,<0.1%,145,8.5%,2019-07-28
1230509,机动战士高达NT,2.15,858.3万,7,<0.1%,104,8.9%,2019-07-28
338400,神奇马戏团之动物饼干,2.07,6511.2万,5,<0.1%,278,4.3%,2019-07-28
1254277,一条狗的使命2,2.01,1.96亿,6,<0.1%,252,6.0%,2019-07-28
1233852,午夜废墟,2.00,232.8万,143,<0.1%,2,--,2019-07-28
1239678,原来如此,1.92,428.6万,240,<0.1%,2,--,2019-07-28
1227323,旺扎的雨靴,1.78,9.1万,114,<0.1%,4,100%,2019-07-28
592,狮子王,1.71,10.1万,14,<0.1%,38,--,2019-07-28
342568,诡梦凶铃,1.68,1169.1万,336,<0.1%,2,88.4%,2019-07-28
1281623,他她他她,1.58,13.7万,57,<0.1%,8,60.2%,2019-07-28
1281621,花儿与歌声,1.42,360.0万,14,<0.1%,39,13.8%,2019-07-28
1262593,八子,1.38,1989.2万,14,<0.1%,44,20.1%,2019-07-28
123,龙猫,1.12,1.73亿,76,<0.1%,10,100.0%,2019-07-28
1213262,素人特工,1.04,2244.0万,4,<0.1%,93,7.0%,2019-07-28
1211270,哪吒之魔童降世,18923.58,9.16亿,32,80.3%,169079,20.9%,2019-07-29
1229534,银河补习班,2454.77,7.67亿,12,10.4%,63490,10.5%,2019-07-29
1189879,狮子王,685.22,8.01亿,7,2.9%,31360,6.4%,2019-07-29
1218141,扫毒2天地对决,602.45,12.91亿,8,2.5%,23752,7.7%,2019-07-29
1226558,跳舞吧！大象,187.48,3535.7万,3,0.7%,20690,2.8%,2019-07-29
345797,猪八戒传说,137.79,5786.2万,58,0.5%,580,100%,2019-07-29
1291012,为爱重生,105.04,455.9万,63,0.4%,424,--,2019-07-29
1198925,蜘蛛侠：英雄远征,86.97,14.12亿,7,0.3%,4117,6.9%,2019-07-29
1205779,回到过去拥抱你,86.29,1616.3万,3,0.3%,13173,2.3%,2019-07-29
644501,隧道尽头,51.29,659.3万,5,0.2%,3737,4.9%,2019-07-29
1229688,看不见的小孩,42.41,1470.1万,5,0.1%,3689,5.0%,2019-07-29
1211345,爱宠大机密2,38.98,1.52亿,5,0.1%,2663,4.7%,2019-07-29
1243361,烈火英雄,14.32,5432.7万,19,<0.1%,164,57.7%,2019-07-29
1235560,白蛇：缘起,9.16,4.35亿,3,<0.1%,1612,2.6%,2019-07-29
1203673,游戏人生 零,8.24,1359.5万,5,<0.1%,607,5.3%,2019-07-29
343133,巴比龙,7.38,112.8万,3,<0.1%,1127,2.4%,2019-07-29
1212,千与千寻,7.34,4.86亿,4,<0.1%,641,4.8%,2019-07-29
1234382,周恩来回延安,7.13,2555.9万,23,<0.1%,100,33.8%,2019-07-29
1211698,碟仙,5.30,5269.5万,5,<0.1%,453,5.0%,2019-07-29
1219932,未来机器城,4.96,1659.1万,3,<0.1%,762,2.8%,2019-07-29
1281596,好小子，好功夫,3.72,139.0万,8,<0.1%,85,8.3%,2019-07-29
414997,命运之夜——天之杯II ：迷失之蝶,3.45,2953.4万,4,<0.1%,266,5.0%,2019-07-29
1229894,灰猴,3.26,363.1万,4,<0.1%,325,4.2%,2019-07-29
1217318,匠心,3.25,66.4万,27,<0.1%,40,32.9%,2019-07-29
1285674,桂香街,3.20,25.4万,14,<0.1%,71,12.7%,2019-07-29
1236504,正正的世界,2.86,71.1万,94,<0.1%,11,100%,2019-07-29
1207254,鼠胆英雄,2.69,127.5万,111,<0.1%,7,62.7%,2019-07-29
1262593,八子,2.68,1991.9万,13,<0.1%,79,15.3%,2019-07-29
1234461,猪猪侠·不可思议的世界,2.49,3362.5万,2,<0.1%,563,2.0%,2019-07-29
246061,哥斯拉2：怪兽之王,2.23,9.34亿,5,<0.1%,174,5.5%,2019-07-29
1281623,他她他她,2.16,15.9万,44,<0.1%,15,56.2%,2019-07-29
1206829,音乐家,1.96,438.3万,63,<0.1%,13,68.8%,2019-07-29
1239281,港珠澳大桥,1.57,736.2万,116,<0.1%,4,100%,2019-07-29
342568,诡梦凶铃,1.36,1170.4万,273,<0.1%,2,71.7%,2019-07-29
78269,周恩来的四个昼夜,1.33,5947.8万,64,<0.1%,7,91.0%,2019-07-29
1281297,上海的女儿,1.13,38.9万,37,<0.1%,17,31.2%,2019-07-29
1204720,妈妈咪鸭,1.02,3761.4万,2,<0.1%,443,1.3%,2019-07-29
1230509,机动战士高达NT,1.02,859.4万,4,<0.1%,107,4.5%,2019-07-29
1254277,一条狗的使命2,1.02,1.96亿,3,<0.1%,256,2.8%,2019-07-29
1211270,哪吒之魔童降世,19474.96,11.11亿,31,81.7%,178455,20.7%,2019-07-30
1229534,银河补习班,2235.95,7.89亿,11,9.3%,62197,10.0%,2019-07-30
1189879,狮子王,637.26,8.07亿,7,2.6%,29843,6.3%,2019-07-30
1218141,扫毒2天地对决,582.52,12.96亿,7,2.4%,23762,7.5%,2019-07-30
1226558,跳舞吧！大象,149.66,3685.4万,3,0.6%,16236,3.0%,2019-07-30
345797,猪八戒传说,146.33,5932.5万,62,0.6%,574,100%,2019-07-30
1291012,为爱重生,100.61,556.5万,66,0.4%,386,--,2019-07-30
1198925,蜘蛛侠：英雄远征,88.79,14.11亿,6,0.3%,4483,6.4%,2019-07-30
1205779,回到过去拥抱你,66.03,1682.3万,2,0.2%,10828,2.2%,2019-07-30
644501,隧道尽头,46.30,705.6万,5,0.1%,3304,5.0%,2019-07-30
1211345,爱宠大机密2,39.90,1.52亿,5,0.1%,2719,4.7%,2019-07-30
1229688,看不见的小孩,38.02,1508.1万,4,0.1%,3707,4.5%,2019-07-30
1207254,鼠胆英雄,14.32,141.9万,240,<0.1%,11,--,2019-07-30
1234382,周恩来回延安,14.07,2570.0万,37,<0.1%,120,43.0%,2019-07-30
1235560,白蛇：缘起,13.12,4.35亿,4,<0.1%,1698,3.0%,2019-07-30
1207237,沉默的证人,9.56,9.5万,160,<0.1%,8,--,2019-07-30
1285674,桂香街,8.42,33.8万,28,<0.1%,90,26.6%,2019-07-30
1262593,八子,8.16,1999.7万,26,<0.1%,118,32.3%,2019-07-30
1217318,匠心,7.88,74.2万,39,<0.1%,67,57.8%,2019-07-30
343133,巴比龙,7.65,120.5万,3,<0.1%,995,2.9%,2019-07-30
1212,千与千寻,6.95,4.86亿,4,<0.1%,651,4.6%,2019-07-30
1243361,烈火英雄,6.84,5439.6万,32,<0.1%,56,100%,2019-07-30
1203673,游戏人生 零,6.46,1365.9万,4,<0.1%,578,4.3%,2019-07-30
1219932,未来机器城,6.06,1665.2万,3,<0.1%,710,3.3%,2019-07-30
1211698,碟仙,4.78,5255.3万,4,<0.1%,450,4.7%,2019-07-30
1229894,灰猴,3.75,366.9万,5,<0.1%,257,6.4%,2019-07-30
1238775,特别追踪,3.23,350.2万,81,<0.1%,10,100%,2019-07-30
1242130,古田军号,3.09,9.1万,129,<0.1%,8,84.4%,2019-07-30
414997,命运之夜——天之杯II ：迷失之蝶,2.97,2956.4万,4,<0.1%,268,4.2%,2019-07-30
1236504,正正的世界,2.84,73.9万,86,<0.1%,12,100%,2019-07-30
1213186,黄玫瑰,2.62,792.7万,73,<0.1%,9,56.8%,2019-07-30
78269,周恩来的四个昼夜,2.40,5950.3万,79,<0.1%,10,100%,2019-07-30
1234461,猪猪侠·不可思议的世界,2.18,3364.1万,2,<0.1%,461,1.8%,2019-07-30
1281623,他她他她,2.05,18.0万,48,<0.1%,13,49.0%,2019-07-30
246061,哥斯拉2：怪兽之王,1.97,9.34亿,4,<0.1%,168,5.0%,2019-07-30
1283257,喜盈代村,1.97,80.6万,33,<0.1%,20,36.0%,2019-07-30
337625,海蒂和爷爷,1.80,2064.9万,11,<0.1%,118,11.2%,2019-07-30
1281621,花儿与歌声,1.62,362.3万,12,<0.1%,53,11.4%,2019-07-30
1206829,音乐家,1.55,439.8万,61,<0.1%,7,68.1%,2019-07-30
342568,诡梦凶铃,1.38,1171.6万,277,<0.1%,2,72.7%,2019-07-30
1281297,上海的女儿,1.28,40.2万,30,<0.1%,17,29.6%,2019-07-30
1239281,港珠澳大桥,1.20,737.4万,55,<0.1%,8,56.8%,2019-07-30
592,狮子王,1.09,12.1万,6,<0.1%,64,--,2019-07-30
1211270,哪吒之魔童降世,19724.51,13.08亿,30,82.8%,184717,20.5%,2019-07-31
1229534,银河补习班,2028.26,8.10亿,10,8.5%,61051,9.4%,2019-07-31
1189879,狮子王,604.18,8.13亿,7,2.5%,28757,6.3%,2019-07-31
1218141,扫毒2天地对决,538.94,13.01亿,7,2.2%,23580,7.1%,2019-07-31
345797,猪八戒传说,146.97,6079.5万,64,0.6%,540,100%,2019-07-31
1226558,跳舞吧！大象,129.86,3815.2万,3,0.5%,14215,2.9%,2019-07-31
1243361,烈火英雄,128.85,5568.4万,39,0.5%,821,26.0%,2019-07-31
1291012,为爱重生,86.74,643.3万,64,0.3%,363,--,2019-07-31
1198925,蜘蛛侠：英雄远征,84.35,14.11亿,6,0.3%,4538,6.1%,2019-07-31
1205779,回到过去拥抱你,53.15,1735.5万,2,0.2%,9508,2.0%,2019-07-31
644501,隧道尽头,40.07,745.7万,4,0.1%,3185,4.5%,2019-07-31
1229688,看不见的小孩,38.20,1546.3万,4,0.1%,3609,4.6%,2019-07-31
1211345,爱宠大机密2,36.96,1.53亿,5,0.1%,2734,4.4%,2019-07-31
1235560,白蛇：缘起,14.33,4.35亿,5,<0.1%,1742,4.4%,2019-07-31
1234382,周恩来回延安,12.13,2582.1万,31,<0.1%,127,42.0%,2019-07-31
1262593,八子,8.53,2008.3万,26,<0.1%,127,27.4%,2019-07-31
1203673,游戏人生 零,7.07,1373.0万,4,<0.1%,595,4.8%,2019-07-31
1212,千与千寻,6.80,4.86亿,4,<0.1%,624,4.6%,2019-07-31
1285674,桂香街,6.52,40.3万,19,<0.1%,103,18.3%,2019-07-31
343133,巴比龙,6.02,126.5万,3,<0.1%,897,2.5%,2019-07-31
1217318,匠心,5.91,80.2万,36,<0.1%,53,52.5%,2019-07-31
1211698,碟仙,4.91,5260.2万,5,<0.1%,434,4.9%,2019-07-31
1229894,灰猴,4.17,371.0万,6,<0.1%,250,7.2%,2019-07-31
1219932,未来机器城,4.06,1669.3万,3,<0.1%,646,2.6%,2019-07-31
1207141,旋风女队,3.62,32.8万,11,<0.1%,59,11.8%,2019-07-31
1281621,花儿与歌声,3.24,365.6万,24,<0.1%,54,21.4%,2019-07-31
414997,命运之夜——天之杯II ：迷失之蝶,2.91,2959.3万,4,<0.1%,267,4.4%,2019-07-31
1213186,黄玫瑰,2.68,795.4万,112,<0.1%,6,66.2%,2019-07-31
1206829,音乐家,2.61,442.4万,60,<0.1%,12,51.7%,2019-07-31
1236504,正正的世界,2.28,76.2万,88,<0.1%,10,70.8%,2019-07-31
1242130,古田军号,2.23,11.3万,68,<0.1%,11,62.7%,2019-07-31
1281623,他她他她,2.05,20.0万,47,<0.1%,13,47.1%,2019-07-31
1234461,猪猪侠·不可思议的世界,2.04,3366.1万,2,<0.1%,434,1.8%,2019-07-31
1240397,冰雪女王4：魔镜世界,1.92,9.6万,56,<0.1%,9,58.3%,2019-07-31
78269,周恩来的四个昼夜,1.77,5952.0万,58,<0.1%,10,80.1%,2019-07-31
1204589,绝杀慕尼黑,1.76,9100.0万,18,<0.1%,44,27.4%,2019-07-31
1283257,喜盈代村,1.40,82.0万,34,<0.1%,14,39.0%,2019-07-31
1239281,港珠澳大桥,1.33,738.8万,50,<0.1%,9,58.0%,2019-07-31
1254277,一条狗的使命2,1.06,1.96亿,3,<0.1%,252,3.2%,2019-07-31
338400,神奇马戏团之动物饼干,1.04,6513.6万,4,<0.1%,259,3.2%,2019-07-31
1211270,哪吒之魔童降世,17862.14,14.86亿,33,54.6%,153414,23.0%,2019-08-01
1243361,烈火英雄,12229.11,1.77亿,26,37.4%,131680,21.5%,2019-08-01
1229534,银河补习班,973.03,8.19亿,12,2.9%,24524,12.4%,2019-08-01
1242130,古田军号,592.29,603.6万,6,1.8%,24255,5.7%,2019-08-01
1207254,鼠胆英雄,228.30,370.2万,19,0.6%,3733,23.6%,2019-08-01
1189879,狮子王,221.56,8.16亿,9,0.6%,7762,9.4%,2019-08-01
1218141,扫毒2天地对决,153.66,13.03亿,7,0.4%,6511,7.9%,2019-08-01
1291012,为爱重生,108.44,751.7万,69,0.3%,420,--,2019-08-01
345797,猪八戒传说,43.84,6123.3万,52,0.1%,170,100%,2019-08-01
1198925,蜘蛛侠：英雄远征,24.05,14.12亿,7,<0.1%,1076,8.4%,2019-08-01
1247299,狄仁杰之无头神将,23.52,23.5万,86,<0.1%,71,100%,2019-08-01
1229688,看不见的小孩,18.69,1565.0万,5,<0.1%,1493,5.3%,2019-08-01
1226558,跳舞吧！大象,17.59,3832.8万,3,<0.1%,1696,3.9%,2019-08-01
1211345,爱宠大机密2,14.76,1.53亿,5,<0.1%,1105,4.7%,2019-08-01
1234382,周恩来回延安,13.21,2595.3万,45,<0.1%,91,69.1%,2019-08-01
1285674,桂香街,11.83,52.1万,38,<0.1%,93,34.9%,2019-08-01
1235560,白蛇：缘起,10.73,4.35亿,4,<0.1%,1547,3.0%,2019-08-01
1217318,匠心,8.26,88.4万,43,<0.1%,64,83.6%,2019-08-01
644501,隧道尽头,7.84,753.5万,5,<0.1%,462,6.4%,2019-08-01
1205779,回到过去拥抱你,7.09,1742.6万,2,<0.1%,1613,1.8%,2019-08-01
1262593,八子,6.33,2014.6万,34,<0.1%,71,48.3%,2019-08-01
319904,盛世秧歌,6.02,1401.3万,103,<0.1%,9,--,2019-08-01
1283257,喜盈代村,4.24,86.2万,84,<0.1%,17,100%,2019-08-01
1213262,素人特工,2.57,2247.6万,21,<0.1%,36,65.6%,2019-08-01
1211698,碟仙,2.39,5262.6万,4,<0.1%,237,4.8%,2019-08-01
1212,千与千寻,2.36,4.86亿,5,<0.1%,156,7.9%,2019-08-01
1206829,音乐家,2.35,444.8万,76,<0.1%,8,70.0%,2019-08-01
1213186,黄玫瑰,2.32,797.7万,59,<0.1%,10,56.5%,2019-08-01
1204720,妈妈咪鸭,2.24,3765.2万,4,<0.1%,365,3.9%,2019-08-01
1208456,李保国,2.21,1272.0万,103,<0.1%,7,94.8%,2019-08-01
1236504,正正的世界,2.19,78.4万,96,<0.1%,8,85.2%,2019-08-01
1203673,游戏人生 零,2.17,1375.2万,5,<0.1%,157,6.0%,2019-08-01
1281623,他她他她,2.04,22.1万,51,<0.1%,12,48.7%,2019-08-01
1234461,猪猪侠·不可思议的世界,2.04,3368.2万,4,<0.1%,197,4.5%,2019-08-01
1238775,特别追踪,1.62,352.5万,67,<0.1%,5,62.9%,2019-08-01
1256754,丢人,1.36,10.1万,66,<0.1%,7,56.0%,2019-08-01
414997,命运之夜——天之杯II ：迷失之蝶,1.34,2960.6万,5,<0.1%,80,7.7%,2019-08-01
1229894,灰猴,1.27,372.3万,8,<0.1%,46,18.4%,2019-08-01
432132,童年,1.15,1.7万,96,<0.1%,4,--,2019-08-01
1219932,未来机器城,1.14,1670.4万,3,<0.1%,186,3.0%,2019-08-01
1211270,哪吒之魔童降世,20302.46,16.89亿,39,55.7%,145621,26.0%,2019-08-02
1243361,烈火英雄,11060.92,2.88亿,27,30.3%,117118,21.8%,2019-08-02
1207254,鼠胆英雄,2555.67,2925.8万,14,7.0%,52297,14.5%,2019-08-02
1229534,银河补习班,598.45,8.25亿,15,1.6%,11977,17.1%,2019-08-02
1260459,赛尔号大电影7：疯狂机器城,545.55,997.9万,9,1.4%,18810,8.9%,2019-08-02
1240397,冰雪女王4：魔镜世界,451.47,461.1万,8,1.2%,18301,8.2%,2019-08-02
1242130,古田军号,318.44,922.1万,5,0.8%,14265,4.4%,2019-08-02
1189879,狮子王,127.82,8.17亿,12,0.3%,2862,14.1%,2019-08-02
1291012,为爱重生,97.54,849.3万,83,0.2%,312,--,2019-08-02
